product,subproduct,parameter,site,rows
FilterBased,ChemSpecPM25,Magnesium Ion PM2.5,ZAPR,275
FilterBased,ChemSpecPM25,Selenium PM2.5,ZAPR,274
FilterBased,ChemSpecPM25,Cerium PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Lead PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Manganese PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Antimony PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Cadmium PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Arsenic PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Zinc PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Nickel PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Cobalt PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Iron PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Copper PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Chromium PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Titanium PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Aluminum PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Magnesium PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Vanadium PM2.5,ZAPR,269
FilterBased,ChemSpecPM25,Sulfur PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,OC PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,EC PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,BC PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Tin PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Strontium PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Rubidium PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Calcium PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Potassium PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Chlorine PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Sodium PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Silicon PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,OM PM2.5,ZAPR,264
FilterBased,ChemSpecPM25,Calcium Ion PM2.5,ZAPR,247
FilterBased,ChemSpecPM25,Nitrite Ion PM2.5,ZAPR,199
FilterBased,ChemSpecPM25,Equivalent BC PM2.5,ZAPR,75
FilterBased,ChemSpecPM25,Phosphate Ion PM2.5,ZAPR,64
FilterBased,ChemSpecPM25,Bromide Ion PM2.5,ZAPR,21
FilterBased,ChemSpecPM25,Barium PM2.5,ZAPR,5
FilterBased,ChemSpecPM25,Lithium PM2.5,ZAPR,5
FilterBased,ChemSpecPM25,Phosphorus PM2.5,ZAPR,5
FilterBased,ReconstrPM25,Filter PM2.5 mass,AEAZ,150
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,AEAZ,150
FilterBased,ReconstrPM25,Sea Salt,AEAZ,150
FilterBased,ReconstrPM25,BC PM2.5,AEAZ,150
FilterBased,ReconstrPM25,OC PM2.5,AEAZ,150
FilterBased,ReconstrPM25,OM PM2.5,AEAZ,150
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,AEAZ,146
FilterBased,ReconstrPM25,Fine Soil,AEAZ,141
FilterBased,ReconstrPM25,Trace Element Oxides,AEAZ,141
FilterBased,ReconstrPM25,Residual Matter Only,AEAZ,137
FilterBased,ReconstrPM25,Residual Matter with OC,AEAZ,137
FilterBased,ReconstrPM25,Residual Matter with OM,AEAZ,137
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,AEAZ,128
FilterBased,ReconstrPM25,Ammonium,AEAZ,22
FilterBased,ReconstrPM25,Filter PM2.5 mass,ARCB,43
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,ARCB,43
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,ARCB,43
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,ARCB,43
FilterBased,ReconstrPM25,Sea Salt,ARCB,43
FilterBased,ReconstrPM25,Fine Soil,ARCB,43
FilterBased,ReconstrPM25,Trace Element Oxides,ARCB,43
FilterBased,ReconstrPM25,Residual Matter Only,ARCB,43
FilterBased,ReconstrPM25,Residual Matter with OC,ARCB,43
FilterBased,ReconstrPM25,Residual Matter with OM,ARCB,43
FilterBased,ReconstrPM25,BC PM2.5,ARCB,35
FilterBased,ReconstrPM25,Filter PM2.5 mass,AUMN,63
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,AUMN,63
FilterBased,ReconstrPM25,Sea Salt,AUMN,63
FilterBased,ReconstrPM25,Fine Soil,AUMN,63
FilterBased,ReconstrPM25,BC PM2.5,AUMN,63
FilterBased,ReconstrPM25,Trace Element Oxides,AUMN,63
FilterBased,ReconstrPM25,OC PM2.5,AUMN,63
FilterBased,ReconstrPM25,OM PM2.5,AUMN,63
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,AUMN,51
FilterBased,ReconstrPM25,Residual Matter Only,AUMN,51
FilterBased,ReconstrPM25,Residual Matter with OC,AUMN,51
FilterBased,ReconstrPM25,Residual Matter with OM,AUMN,51
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,AUMN,35
FilterBased,ReconstrPM25,Ammonium,AUMN,28
FilterBased,ReconstrPM25,Filter PM2.5 mass,BDDU,111
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,BDDU,111
FilterBased,ReconstrPM25,Sea Salt,BDDU,111
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,BDDU,107
FilterBased,ReconstrPM25,BC PM2.5,BDDU,106
FilterBased,ReconstrPM25,Fine Soil,BDDU,105
FilterBased,ReconstrPM25,Trace Element Oxides,BDDU,105
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,BDDU,101
FilterBased,ReconstrPM25,Residual Matter Only,BDDU,95
FilterBased,ReconstrPM25,Residual Matter with OC,BDDU,95
FilterBased,ReconstrPM25,Residual Matter with OM,BDDU,95
FilterBased,ReconstrPM25,OC PM2.5,BDDU,60
FilterBased,ReconstrPM25,OM PM2.5,BDDU,60
FilterBased,ReconstrPM25,Ammonium,BDDU,4
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,BIBU,43
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,BIBU,43
FilterBased,ReconstrPM25,Sea Salt,BIBU,43
FilterBased,ReconstrPM25,Filter PM2.5 mass,BIBU,37
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,BIBU,37
FilterBased,ReconstrPM25,Fine Soil,BIBU,37
FilterBased,ReconstrPM25,BC PM2.5,BIBU,37
FilterBased,ReconstrPM25,Trace Element Oxides,BIBU,37
FilterBased,ReconstrPM25,OC PM2.5,BIBU,37
FilterBased,ReconstrPM25,OM PM2.5,BIBU,37
FilterBased,ReconstrPM25,Residual Matter Only,BIBU,37
FilterBased,ReconstrPM25,Residual Matter with OC,BIBU,37
FilterBased,ReconstrPM25,Residual Matter with OM,BIBU,37
FilterBased,ReconstrPM25,Filter PM2.5 mass,CADO,70
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,CADO,70
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,CADO,70
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,CADO,70
FilterBased,ReconstrPM25,Sea Salt,CADO,70
FilterBased,ReconstrPM25,Fine Soil,CADO,70
FilterBased,ReconstrPM25,Trace Element Oxides,CADO,70
FilterBased,ReconstrPM25,Residual Matter Only,CADO,70
FilterBased,ReconstrPM25,Residual Matter with OC,CADO,70
FilterBased,ReconstrPM25,Residual Matter with OM,CADO,70
FilterBased,ReconstrPM25,BC PM2.5,CADO,65
FilterBased,ReconstrPM25,OC PM2.5,CADO,28
FilterBased,ReconstrPM25,OM PM2.5,CADO,28
FilterBased,ReconstrPM25,Filter PM2.5 mass,CAHA,173
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,CAHA,173
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,CAHA,173
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,CAHA,173
FilterBased,ReconstrPM25,Sea Salt,CAHA,173
FilterBased,ReconstrPM25,BC PM2.5,CAHA,146
FilterBased,ReconstrPM25,Fine Soil,CAHA,129
FilterBased,ReconstrPM25,Trace Element Oxides,CAHA,129
FilterBased,ReconstrPM25,Residual Matter Only,CAHA,129
FilterBased,ReconstrPM25,Residual Matter with OC,CAHA,129
FilterBased,ReconstrPM25,Residual Matter with OM,CAHA,129
FilterBased,ReconstrPM25,OC PM2.5,CAHA,128
FilterBased,ReconstrPM25,OM PM2.5,CAHA,128
FilterBased,ReconstrPM25,Filter PM2.5 mass,CAKE,18
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,CAKE,18
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,CAKE,18
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,CAKE,18
FilterBased,ReconstrPM25,Sea Salt,CAKE,18
FilterBased,ReconstrPM25,Fine Soil,CAKE,18
FilterBased,ReconstrPM25,Trace Element Oxides,CAKE,18
FilterBased,ReconstrPM25,Residual Matter Only,CAKE,18
FilterBased,ReconstrPM25,Residual Matter with OC,CAKE,18
FilterBased,ReconstrPM25,Residual Matter with OM,CAKE,18
FilterBased,ReconstrPM25,BC PM2.5,CAKE,12
FilterBased,ReconstrPM25,Filter PM2.5 mass,CALE,31
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,CALE,31
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,CALE,31
FilterBased,ReconstrPM25,Sea Salt,CALE,31
FilterBased,ReconstrPM25,Fine Soil,CALE,21
FilterBased,ReconstrPM25,BC PM2.5,CALE,21
FilterBased,ReconstrPM25,Trace Element Oxides,CALE,21
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,CALE,13
FilterBased,ReconstrPM25,OC PM2.5,CALE,13
FilterBased,ReconstrPM25,OM PM2.5,CALE,13
FilterBased,ReconstrPM25,Residual Matter Only,CALE,13
FilterBased,ReconstrPM25,Residual Matter with OC,CALE,13
FilterBased,ReconstrPM25,Residual Matter with OM,CALE,13
FilterBased,ReconstrPM25,Filter PM2.5 mass,CASH,106
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,CASH,106
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,CASH,106
FilterBased,ReconstrPM25,Sea Salt,CASH,106
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,CASH,105
FilterBased,ReconstrPM25,BC PM2.5,CASH,94
FilterBased,ReconstrPM25,Fine Soil,CASH,93
FilterBased,ReconstrPM25,Trace Element Oxides,CASH,93
FilterBased,ReconstrPM25,Residual Matter Only,CASH,93
FilterBased,ReconstrPM25,Residual Matter with OC,CASH,93
FilterBased,ReconstrPM25,Residual Matter with OM,CASH,93
FilterBased,ReconstrPM25,OC PM2.5,CASH,83
FilterBased,ReconstrPM25,OM PM2.5,CASH,83
FilterBased,ReconstrPM25,Filter PM2.5 mass,CHTS,370
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,CHTS,370
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,CHTS,370
FilterBased,ReconstrPM25,Sea Salt,CHTS,370
FilterBased,ReconstrPM25,Fine Soil,CHTS,351
FilterBased,ReconstrPM25,Trace Element Oxides,CHTS,351
FilterBased,ReconstrPM25,Residual Matter Only,CHTS,351
FilterBased,ReconstrPM25,Residual Matter with OC,CHTS,351
FilterBased,ReconstrPM25,Residual Matter with OM,CHTS,351
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,CHTS,323
FilterBased,ReconstrPM25,BC PM2.5,CHTS,311
FilterBased,ReconstrPM25,OC PM2.5,CHTS,206
FilterBased,ReconstrPM25,OM PM2.5,CHTS,200
FilterBased,ReconstrPM25,Ammonium,CHTS,47
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,CLST,198
FilterBased,ReconstrPM25,Sea Salt,CLST,198
FilterBased,ReconstrPM25,Filter PM2.5 mass,CLST,191
FilterBased,ReconstrPM25,Fine Soil,CLST,163
FilterBased,ReconstrPM25,BC PM2.5,CLST,163
FilterBased,ReconstrPM25,Trace Element Oxides,CLST,163
FilterBased,ReconstrPM25,OC PM2.5,CLST,163
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,CLST,161
FilterBased,ReconstrPM25,Residual Matter Only,CLST,161
FilterBased,ReconstrPM25,Residual Matter with OC,CLST,161
FilterBased,ReconstrPM25,Residual Matter with OM,CLST,161
FilterBased,ReconstrPM25,OM PM2.5,CLST,159
FilterBased,ReconstrPM25,Ammonium,CLST,142
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,CLST,56
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,CLTA,117
FilterBased,ReconstrPM25,Sea Salt,CLTA,117
FilterBased,ReconstrPM25,Filter PM2.5 mass,CLTA,94
FilterBased,ReconstrPM25,Fine Soil,CLTA,80
FilterBased,ReconstrPM25,BC PM2.5,CLTA,80
FilterBased,ReconstrPM25,Trace Element Oxides,CLTA,80
FilterBased,ReconstrPM25,OC PM2.5,CLTA,80
FilterBased,ReconstrPM25,OM PM2.5,CLTA,80
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,CLTA,79
FilterBased,ReconstrPM25,Residual Matter Only,CLTA,79
FilterBased,ReconstrPM25,Residual Matter with OC,CLTA,79
FilterBased,ReconstrPM25,Residual Matter with OM,CLTA,79
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,CLTA,69
FilterBased,ReconstrPM25,Ammonium,CLTA,48
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,ETAD,260
FilterBased,ReconstrPM25,Sea Salt,ETAD,260
FilterBased,ReconstrPM25,Filter PM2.5 mass,ETAD,246
FilterBased,ReconstrPM25,Fine Soil,ETAD,246
FilterBased,ReconstrPM25,BC PM2.5,ETAD,246
FilterBased,ReconstrPM25,Trace Element Oxides,ETAD,246
FilterBased,ReconstrPM25,OC PM2.5,ETAD,246
FilterBased,ReconstrPM25,OM PM2.5,ETAD,246
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,ETAD,243
FilterBased,ReconstrPM25,Residual Matter Only,ETAD,243
FilterBased,ReconstrPM25,Residual Matter with OC,ETAD,243
FilterBased,ReconstrPM25,Residual Matter with OM,ETAD,243
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,ETAD,224
FilterBased,ReconstrPM25,Ammonium,ETAD,36
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,ETBI,62
FilterBased,ReconstrPM25,Sea Salt,ETBI,62
FilterBased,ReconstrPM25,Filter PM2.5 mass,ETBI,55
FilterBased,ReconstrPM25,Ammonium,ETBI,34
FilterBased,ReconstrPM25,Fine Soil,ETBI,34
FilterBased,ReconstrPM25,BC PM2.5,ETBI,34
FilterBased,ReconstrPM25,Trace Element Oxides,ETBI,34
FilterBased,ReconstrPM25,OC PM2.5,ETBI,34
FilterBased,ReconstrPM25,OM PM2.5,ETBI,34
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,ETBI,28
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,ETBI,27
FilterBased,ReconstrPM25,Residual Matter Only,ETBI,27
FilterBased,ReconstrPM25,Residual Matter with OC,ETBI,27
FilterBased,ReconstrPM25,Residual Matter with OM,ETBI,27
FilterBased,ReconstrPM25,Filter PM2.5 mass,IDBD,122
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,IDBD,122
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,IDBD,122
FilterBased,ReconstrPM25,Sea Salt,IDBD,122
FilterBased,ReconstrPM25,BC PM2.5,IDBD,116
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,IDBD,110
FilterBased,ReconstrPM25,Fine Soil,IDBD,106
FilterBased,ReconstrPM25,Trace Element Oxides,IDBD,106
FilterBased,ReconstrPM25,Residual Matter Only,IDBD,101
FilterBased,ReconstrPM25,Residual Matter with OC,IDBD,101
FilterBased,ReconstrPM25,Residual Matter with OM,IDBD,101
FilterBased,ReconstrPM25,OC PM2.5,IDBD,43
FilterBased,ReconstrPM25,OM PM2.5,IDBD,43
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,ILHA,202
FilterBased,ReconstrPM25,Sea Salt,ILHA,202
FilterBased,ReconstrPM25,Filter PM2.5 mass,ILHA,185
FilterBased,ReconstrPM25,Fine Soil,ILHA,178
FilterBased,ReconstrPM25,BC PM2.5,ILHA,178
FilterBased,ReconstrPM25,Trace Element Oxides,ILHA,178
FilterBased,ReconstrPM25,OC PM2.5,ILHA,178
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,ILHA,175
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,ILHA,172
FilterBased,ReconstrPM25,Residual Matter Only,ILHA,172
FilterBased,ReconstrPM25,Residual Matter with OC,ILHA,172
FilterBased,ReconstrPM25,Residual Matter with OM,ILHA,172
FilterBased,ReconstrPM25,OM PM2.5,ILHA,164
FilterBased,ReconstrPM25,Ammonium,ILHA,27
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,ILNZ,294
FilterBased,ReconstrPM25,Sea Salt,ILNZ,294
FilterBased,ReconstrPM25,Filter PM2.5 mass,ILNZ,288
FilterBased,ReconstrPM25,BC PM2.5,ILNZ,279
FilterBased,ReconstrPM25,Fine Soil,ILNZ,276
FilterBased,ReconstrPM25,Trace Element Oxides,ILNZ,276
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,ILNZ,275
FilterBased,ReconstrPM25,Residual Matter Only,ILNZ,268
FilterBased,ReconstrPM25,Residual Matter with OC,ILNZ,268
FilterBased,ReconstrPM25,Residual Matter with OM,ILNZ,268
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,ILNZ,262
FilterBased,ReconstrPM25,OC PM2.5,ILNZ,227
FilterBased,ReconstrPM25,OM PM2.5,ILNZ,227
FilterBased,ReconstrPM25,Ammonium,ILNZ,32
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,INDH,170
FilterBased,ReconstrPM25,Sea Salt,INDH,170
FilterBased,ReconstrPM25,Filter PM2.5 mass,INDH,136
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,INDH,110
FilterBased,ReconstrPM25,Fine Soil,INDH,110
FilterBased,ReconstrPM25,Trace Element Oxides,INDH,110
FilterBased,ReconstrPM25,OC PM2.5,INDH,110
FilterBased,ReconstrPM25,OM PM2.5,INDH,110
FilterBased,ReconstrPM25,Residual Matter Only,INDH,110
FilterBased,ReconstrPM25,Residual Matter with OC,INDH,110
FilterBased,ReconstrPM25,Residual Matter with OM,INDH,110
FilterBased,ReconstrPM25,BC PM2.5,INDH,109
FilterBased,ReconstrPM25,Ammonium,INDH,104
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,INDH,66
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,INJA,89
FilterBased,ReconstrPM25,Sea Salt,INJA,89
FilterBased,ReconstrPM25,Filter PM2.5 mass,INJA,61
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,INJA,51
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,INJA,47
FilterBased,ReconstrPM25,Fine Soil,INJA,47
FilterBased,ReconstrPM25,BC PM2.5,INJA,47
FilterBased,ReconstrPM25,Trace Element Oxides,INJA,47
FilterBased,ReconstrPM25,OC PM2.5,INJA,47
FilterBased,ReconstrPM25,OM PM2.5,INJA,47
FilterBased,ReconstrPM25,Residual Matter Only,INJA,47
FilterBased,ReconstrPM25,Residual Matter with OC,INJA,47
FilterBased,ReconstrPM25,Residual Matter with OM,INJA,47
FilterBased,ReconstrPM25,Ammonium,INJA,38
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,INKA,46
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,INKA,46
FilterBased,ReconstrPM25,Sea Salt,INKA,46
FilterBased,ReconstrPM25,Filter PM2.5 mass,INKA,40
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,INKA,40
FilterBased,ReconstrPM25,Fine Soil,INKA,39
FilterBased,ReconstrPM25,Trace Element Oxides,INKA,39
FilterBased,ReconstrPM25,Residual Matter Only,INKA,39
FilterBased,ReconstrPM25,Residual Matter with OC,INKA,39
FilterBased,ReconstrPM25,Residual Matter with OM,INKA,39
FilterBased,ReconstrPM25,BC PM2.5,INKA,38
FilterBased,ReconstrPM25,OC PM2.5,INKA,15
FilterBased,ReconstrPM25,OM PM2.5,INKA,15
FilterBased,ReconstrPM25,Filter PM2.5 mass,KRSE,89
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,KRSE,89
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,KRSE,89
FilterBased,ReconstrPM25,Sea Salt,KRSE,89
FilterBased,ReconstrPM25,Fine Soil,KRSE,83
FilterBased,ReconstrPM25,BC PM2.5,KRSE,83
FilterBased,ReconstrPM25,Trace Element Oxides,KRSE,83
FilterBased,ReconstrPM25,OC PM2.5,KRSE,83
FilterBased,ReconstrPM25,OM PM2.5,KRSE,83
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,KRSE,76
FilterBased,ReconstrPM25,Residual Matter Only,KRSE,76
FilterBased,ReconstrPM25,Residual Matter with OC,KRSE,76
FilterBased,ReconstrPM25,Residual Matter with OM,KRSE,76
FilterBased,ReconstrPM25,Filter PM2.5 mass,KRUL,132
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,KRUL,132
FilterBased,ReconstrPM25,Sea Salt,KRUL,132
FilterBased,ReconstrPM25,BC PM2.5,KRUL,131
FilterBased,ReconstrPM25,OC PM2.5,KRUL,131
FilterBased,ReconstrPM25,OM PM2.5,KRUL,131
FilterBased,ReconstrPM25,Fine Soil,KRUL,130
FilterBased,ReconstrPM25,Trace Element Oxides,KRUL,130
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,KRUL,114
FilterBased,ReconstrPM25,Residual Matter Only,KRUL,113
FilterBased,ReconstrPM25,Residual Matter with OC,KRUL,113
FilterBased,ReconstrPM25,Residual Matter with OM,KRUL,113
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,KRUL,84
FilterBased,ReconstrPM25,Ammonium,KRUL,48
FilterBased,ReconstrPM25,Filter PM2.5 mass,MXMC,59
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,MXMC,59
FilterBased,ReconstrPM25,Sea Salt,MXMC,59
FilterBased,ReconstrPM25,Fine Soil,MXMC,59
FilterBased,ReconstrPM25,BC PM2.5,MXMC,59
FilterBased,ReconstrPM25,Trace Element Oxides,MXMC,59
FilterBased,ReconstrPM25,OC PM2.5,MXMC,59
FilterBased,ReconstrPM25,OM PM2.5,MXMC,59
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,MXMC,52
FilterBased,ReconstrPM25,Residual Matter Only,MXMC,52
FilterBased,ReconstrPM25,Residual Matter with OC,MXMC,52
FilterBased,ReconstrPM25,Residual Matter with OM,MXMC,52
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,MXMC,50
FilterBased,ReconstrPM25,Ammonium,MXMC,9
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,NGIL,81
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,NGIL,81
FilterBased,ReconstrPM25,Sea Salt,NGIL,81
FilterBased,ReconstrPM25,Filter PM2.5 mass,NGIL,73
FilterBased,ReconstrPM25,Fine Soil,NGIL,62
FilterBased,ReconstrPM25,Trace Element Oxides,NGIL,62
FilterBased,ReconstrPM25,BC PM2.5,NGIL,61
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,NGIL,56
FilterBased,ReconstrPM25,Residual Matter Only,NGIL,54
FilterBased,ReconstrPM25,Residual Matter with OC,NGIL,54
FilterBased,ReconstrPM25,Residual Matter with OM,NGIL,54
FilterBased,ReconstrPM25,OC PM2.5,NGIL,51
FilterBased,ReconstrPM25,OM PM2.5,NGIL,51
FilterBased,ReconstrPM25,Filter PM2.5 mass,PHMO,12
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,PHMO,12
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,PHMO,12
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,PHMO,12
FilterBased,ReconstrPM25,Sea Salt,PHMO,12
FilterBased,ReconstrPM25,Fine Soil,PHMO,12
FilterBased,ReconstrPM25,BC PM2.5,PHMO,12
FilterBased,ReconstrPM25,Trace Element Oxides,PHMO,12
FilterBased,ReconstrPM25,Residual Matter Only,PHMO,12
FilterBased,ReconstrPM25,Residual Matter with OC,PHMO,12
FilterBased,ReconstrPM25,Residual Matter with OM,PHMO,12
FilterBased,ReconstrPM25,Filter PM2.5 mass,PRFJ,55
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,PRFJ,55
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,PRFJ,55
FilterBased,ReconstrPM25,Sea Salt,PRFJ,55
FilterBased,ReconstrPM25,Fine Soil,PRFJ,55
FilterBased,ReconstrPM25,BC PM2.5,PRFJ,55
FilterBased,ReconstrPM25,Trace Element Oxides,PRFJ,55
FilterBased,ReconstrPM25,OC PM2.5,PRFJ,55
FilterBased,ReconstrPM25,OM PM2.5,PRFJ,55
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,PRFJ,50
FilterBased,ReconstrPM25,Residual Matter Only,PRFJ,50
FilterBased,ReconstrPM25,Residual Matter with OC,PRFJ,50
FilterBased,ReconstrPM25,Residual Matter with OM,PRFJ,50
FilterBased,ReconstrPM25,Filter PM2.5 mass,SGSU,50
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,SGSU,50
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,SGSU,50
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,SGSU,50
FilterBased,ReconstrPM25,Sea Salt,SGSU,50
FilterBased,ReconstrPM25,BC PM2.5,SGSU,50
FilterBased,ReconstrPM25,Fine Soil,SGSU,44
FilterBased,ReconstrPM25,Trace Element Oxides,SGSU,44
FilterBased,ReconstrPM25,Residual Matter Only,SGSU,44
FilterBased,ReconstrPM25,Residual Matter with OC,SGSU,44
FilterBased,ReconstrPM25,Residual Matter with OM,SGSU,44
FilterBased,ReconstrPM25,OC PM2.5,SGSU,13
FilterBased,ReconstrPM25,OM PM2.5,SGSU,13
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,TWKA,187
FilterBased,ReconstrPM25,Sea Salt,TWKA,187
FilterBased,ReconstrPM25,Filter PM2.5 mass,TWKA,174
FilterBased,ReconstrPM25,Fine Soil,TWKA,160
FilterBased,ReconstrPM25,BC PM2.5,TWKA,160
FilterBased,ReconstrPM25,Trace Element Oxides,TWKA,160
FilterBased,ReconstrPM25,OC PM2.5,TWKA,160
FilterBased,ReconstrPM25,OM PM2.5,TWKA,160
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,TWKA,159
FilterBased,ReconstrPM25,Ammonium Ion PM2.5,TWKA,159
FilterBased,ReconstrPM25,Residual Matter Only,TWKA,159
FilterBased,ReconstrPM25,Residual Matter with OC,TWKA,159
FilterBased,ReconstrPM25,Residual Matter with OM,TWKA,159
FilterBased,ReconstrPM25,Ammonium,TWKA,28
FilterBased,ReconstrPM25,Nitrate Ion PM2.5,TWTA,287
FilterBased,ReconstrPM25,Sea Salt,TWTA,287
FilterBased,ReconstrPM25,Filter PM2.5 mass,TWTA,281
FilterBased,ReconstrPM25,BC PM2.5,TWTA,260
FilterBased,ReconstrPM25,OC PM2.5,TWTA,260
FilterBased,ReconstrPM25,Fine Soil,TWTA,258
FilterBased,ReconstrPM25,Trace Element Oxides,TWTA,258
FilterBased,ReconstrPM25,Sulfate Ion PM2.5,TWTA,253
FilterBased,ReconstrPM25,Residual Matter Only,TWTA,251
FilterBased,ReconstrPM25,Residual Matter with OC,TWTA,251
FilterBased,ReconstrPM25,Residual Matter with OM,TWTA,251
